爬取时间(__time),爬取链接(__url),股票代码(symbol),股票名称(name),当前价(current),涨跌幅(percentage),涨跌额(change),今开(open),最高(high),最低(low),今收(close),昨收(last_close),52周最高(high52w),52周最低(low52week),成交量(volume),平均成交量(volumeAverage),总市值(marketCapital),每股收益(eps),市盈率TTM(pe_ttm),市盈率LYR(pe_lyr),总股本(totalShares),收盘时间(time),更新日期(updateAt),每股股息(dividend),收益率(yield),周转率(turnover_rate),涨停价(rise_stop),跌停价(fall_stop),货币单位(currency_unit),成交额(amount),每股净资产(net_assets),振幅(amplitude),每手股数(lot_size),流通股本(float_shares),流通市值(float_market_capital),市净率TTM(pb),市销率TTM(psr),关注数(fans),
"2018-08-23 00:34:32","http://xueqiu.com/v4/stock/quote.json?code=SH600579","SH600579","天华院","8.98","-1.32%","-0.12","9.14","9.14","8.9","8.98","9.1","16.12","7.13","1472598.0","8253600","3.68751149552E9","0.03","","","410636024","Wed Aug 22 15:00:00 +0800 2018","1493004618183","0.0","0.0%","0.36%","10.01","8.19","CNY","1.3269866E7","2.8423","2.64%","100","410636024","3.68751149552E9","3.16","7.403","6663",
"2018-08-23 00:34:30","http://xueqiu.com/v4/stock/quote.json?code=SH600578","SH600578","京能电力","3.18","-0.31%","-0.01","3.18","3.2","3.15","3.18","3.19","4.44","3.0","3944400.0","9353262","2.145461557326E10","0.02","29.418","40.167","6746734457","Wed Aug 22 15:00:00 +0800 2018","1508155202333","0.06","1.89%","0.07%","3.51","2.87","CNY","1.2524016E7","3.3463","1.57%","100","5335024303","1.696537728354E10","0.95","1.687","32638",
"2018-08-23 00:34:29","http://xueqiu.com/v4/stock/quote.json?code=SH600577","SH600577","精达股份","3.41","-0.87%","-0.03","3.43","3.44","3.4","3.41","3.44","5.12","3.31","4283639.0","70766927","6.66765567886E9","0.15","14.269","18.842","1955324246","Wed Aug 22 15:00:00 +0800 2018","1524607219926","0.08","2.35%","0.22%","3.78","3.1","CNY","1.4633576E7","1.5931","1.16%","100","1955324245","6.66765567545E9","2.14","0.5407","19236",
"2018-08-23 00:34:27","http://xueqiu.com/v4/stock/quote.json?code=SH600576","SH600576","祥源文化","4.90","-0.2%","-0.01","4.92","4.97","4.88","4.9","4.91","11.28","4.7","874400.0","11038555","3.1766697697E9","0.06","34.096","34.75","648299953","Wed Aug 22 15:00:00 +0800 2018","1510209048672","0.0","0.0%","0.18%","5.4","4.42","CNY","4297443.0","2.9585","1.83%","100","479804798","2.3510435102E9","1.66","3.8655","30403",
"2018-08-23 00:34:26","http://xueqiu.com/v4/stock/quote.json?code=SH600575","SH600575","皖江物流","3.17","-0.63%","-0.02","3.17","3.19","3.15","3.17","3.19","4.86","2.92","1.2276929E7","58454894","1.231944757605E10","0.03","40.261","38.508","3886261065","Wed Aug 22 15:00:00 +0800 2018","1525516413893","0.0","0.0%","0.39%","3.51","2.87","CNY","3.88717E7","2.1638","1.25%","100","3125132108","9.90666878236E9","1.47","1.2766","13433",
"2018-08-23 00:34:25","http://xueqiu.com/v4/stock/quote.json?code=SH600573","SH600573","惠泉啤酒","6.16","-0.65%","-0.04","6.17","6.22","6.11","6.16","6.2","11.27","5.98","565650.0","6500950","1.54E9","-0.04","54.808","63.685","250000000","Wed Aug 22 15:00:00 +0800 2018","1510111833974","0.03","0.49%","0.23%","6.82","5.58","CNY","3488685.0","4.4203","1.77%","100","250000000","1.54E9","1.39","2.6969","14708",
"2018-08-23 00:34:24","http://xueqiu.com/v4/stock/quote.json?code=SH600572","SH600572","康恩贝","6.82","0.15%","0.01","6.8","6.85","6.76","6.82","6.81","7.85","6.0","4009658.0","9120508","1.8191123764E10","0.21","20.789","25.581","2667320200","Wed Aug 22 15:00:00 +0800 2018","1523859836465","0.15","2.2%","0.16%","7.49","6.13","CNY","2.7324715E7","2.1379","1.32%","100","2503988146","1.707719915572E10","3.19","2.7858","33205",
"2018-08-23 00:34:23","http://xueqiu.com/v4/stock/quote.json?code=SH600571","SH600571","信雅达","7.46","-1.84%","-0.14","7.55","7.72","7.45","7.46","7.6","15.24","7.03","5129400.0","17251036","3.28000695882E9","0.01","","","439679217","Wed Aug 22 15:00:00 +0800 2018","1510119912087","0.09","1.21%","1.21%","8.36","6.84","CNY","3.8861415E7","3.1755","3.55%","100","424262051","3.16499490046E9","2.35","2.4251","27709",
"2018-08-23 00:34:22","http://xueqiu.com/v4/stock/quote.json?code=SH600570","SH600570","恒生电子","50.81","-0.24%","-0.12","50.67","51.84","50.41","50.81","50.93","67.1","41.21","6470675.0","38539402","3.13906811958E10","0.09","64.547","66.616","617805180","Wed Aug 22 15:00:00 +0800 2018","1524538446490","0.29","0.57%","1.05%","56.02","45.84","CNY","3.30323165E8","5.1017","2.81%","100","617805179","3.139068114499E10","9.96","11.3901","331948",
"2018-08-23 00:34:20","http://xueqiu.com/v4/stock/quote.json?code=SH600569","SH600569","安阳钢铁","4.60","0.22%","0.01","4.58","4.71","4.55","4.6","4.59","5.9","3.14","4.0305229E7","24939633","1.10109486494E10","0.43","4.252","6.878","2393684489","Wed Aug 22 15:00:00 +0800 2018","1524798672953","0.0","0.0%","1.68%","5.05","4.13","CNY","1.86840246E8","3.1238","3.49%","100","2393684488","1.10109486448E10","1.47","0.3521","30378",
"2018-08-23 00:34:19","http://xueqiu.com/v4/stock/quote.json?code=SH600568","SH600568","中珠医疗","2.73","2.25%","0.06","2.67","2.79","2.64","2.73","2.67","7.87","2.57","3.446586E7","16011737","5.44053422913E9","0.03","32.093","32.127","1992869681","Wed Aug 22 15:00:00 +0800 2018","1493006407049","0.02","0.73%","2.06%","2.94","2.4","CNY","9.3783235E7","3.0368","5.62%","100","1669067278","4.55655366894E9","0.9","5.489","9895",
"2018-08-23 00:34:17","http://xueqiu.com/v4/stock/quote.json?code=SH600567","SH600567","山鹰纸业","3.70","-0.8%","-0.03","3.73","3.73","3.69","3.7","3.73","5.62","3.53","2.4332691E7","89156714","1.69114265969E10","0.13","7.733","8.395","4570655837","Wed Aug 22 15:00:00 +0800 2018","1510195856162","0.13","3.51%","0.53%","4.1","3.36","CNY","9.0225043E7","2.4012","1.07%","100","4570655837","1.69114265969E10","1.54","0.8666","71203",
"2018-08-23 00:34:15","http://xueqiu.com/v4/stock/quote.json?code=SH600566","SH600566","济川药业","40.52","-1.89%","-0.78","40.88","42.2","40.49","40.52","41.3","53.97","33.35","2614656.0","5345407","3.299687693172E10","1.04","22.233","26.97","814335561","Wed Aug 22 15:00:00 +0800 2018","1531483204866","1.0","2.47%","0.32%","45.43","37.17","CNY","1.08112941E8","5.5144","4.14%","100","814335561","3.299687693172E10","7.35","5.1843","31567",
"2018-08-23 00:34:14","http://xueqiu.com/v4/stock/quote.json?code=SH600565","SH600565","迪马股份","2.89","-0.69%","-0.02","2.91","2.91","2.89","2.89","2.91","5.85","2.7","5586639.0","","6.97782490076E9","0.05","9.854","10.424","2414472284","Wed Aug 22 15:00:00 +0800 2018","1513771202222","0.09","3.11%","0.24%","3.2","2.62","CNY","1.619249E7","3.1336","0.69%","100","2368776283","6.84576345787E9","0.92","0.7432","16537",
"2018-08-23 00:34:13","http://xueqiu.com/v4/stock/quote.json?code=SH600563","SH600563","法拉电子","46.02","-2.44%","-1.15","46.92","47.1","45.95","46.02","47.17","60.61","37.1","1161101.0","7305495","1.03545E10","0.96","23.049","24.445","225000000","Wed Aug 22 15:00:00 +0800 2018","1513771202219","1.2","2.61%","0.52%","51.89","42.45","CNY","5.3920586E7","9.8633","2.44%","100","225000000","1.03545E10","4.67","5.9772","26962",
"2018-08-23 00:34:10","http://xueqiu.com/v4/stock/quote.json?code=SH600562","SH600562","国睿科技","16.00","-2.56%","-0.42","16.47","16.58","15.98","16.0","16.42","23.38","12.01","3054532.0","4824548","9.957611504E9","0.04","60.963","58.796","622350719","Wed Aug 22 15:00:00 +0800 2018","1508547600324","0.11","0.69%","0.51%","18.06","14.78","CNY","4.9409029E7","2.9023","3.65%","100","601524064","9.624385024E9","5.51","8.5207","107088",
